slide_id,mean_tumor_prob,max_tumor_prob,min_tumor_prob,std_tumor_prob,tumor_tile_fraction,tumor_centroid_x,tumor_centroid_y,tumor_spread_x,tumor_spread_y,entropy_tumor_prob,skew_tumor_prob,kurtosis_tumor_prob,mean_tumor_cluster_dist,mean_neighbor_dist,slide_label
normal_011,0.0619479013745816,1.0,0.00030397534,0.1728551676070752,0.0451085947651754,251.41460905349797,581.1316872427983,73.97093685029083,183.9438939330692,0.0944287772943195,3.7316550726794486,13.816384368650876,238.1462208269565,1.0079084566228924,0
normal_012,0.0582338338316445,0.9984382,0.00065180473,0.1465633335579967,0.0335907028575977,121.1824644549763,731.824644549763,35.51419682207361,56.34808507149436,0.1158305628609749,3.8241117664595783,15.421600091735394,79.68070552110414,1.0041234974921855,0
normal_013,0.1142821378236815,0.991041,0.00072237675,0.208903105357191,0.0799899066363865,262.205047318612,626.4731861198738,19.537206430101467,39.3270290209571,0.1703588747425767,2.3014897664451683,4.597819748805197,52.331954007367706,1.0312184855300843,0
normal_014,0.0460464513587455,0.99993384,0.0004917582,0.1430310364791472,0.0292026409344845,181.7173913043478,698.7217391304348,79.53026851825669,67.71725717063971,0.0847820756013838,4.545789406091364,21.570598532166475,102.22084981449164,1.0132576695491822,0
normal_015,0.0521049090855359,0.997813,0.00043140075,0.1348392031219263,0.0261701056869652,211.43589743589743,569.5448717948718,69.20332789480558,62.65063995983381,0.1080002296657628,4.045053027852455,17.945011619267582,112.08819890339186,1.0130347137421,0
normal_016,0.1327960725031537,0.97410446,0.0007893973,0.2046704425846964,0.0735873850197109,127.21428571428572,504.5357142857143,39.87467612305293,14.801018649445195,0.2193016119523643,2.144328484486687,4.186248084509073,30.072872760627824,1.2091470482116855,0
normal_017,0.1128341336175463,0.99391055,0.0007551051,0.1996798849442682,0.0711805555555555,178.09756097560975,578.1463414634146,33.9031174992062,17.405112288335907,0.1836281614950754,2.368249086738832,5.035303522531746,45.41337743717777,1.0052214123624013,0
normal_018,0.0240810843136387,0.991746,0.00048395054,0.0824073816678315,0.0085557837097878,320.8,532.34,54.13557056132317,70.9501543338702,0.0679734243371949,6.242701363130881,46.02348179425299,103.82639093083188,1.0082048237215555,0
normal_020,0.1087935635733558,0.98711884,0.0009929758,0.1845926086707358,0.0623946037099494,172.24324324324326,374.0878378378378,17.407524631770524,21.532166087185374,0.194618386427544,2.407005070756496,5.512372342558734,32.30055275238608,1.0167214429530127,0
normal_021,0.0364735374726439,0.9814284,0.00068969507,0.1057440846140892,0.017626321974148,149.43333333333334,240.3,25.20011022903581,14.88433180674676,0.0908425984372393,4.863446738184333,26.653415917578496,28.49390031934678,1.0190045899860865,0
normal_022,0.1313894994583677,0.9993393,0.0005013946,0.2250641070354432,0.0940372520561199,250.308038585209,585.4405144694534,94.41127599529416,149.86024196108735,0.184594458361479,2.128769306180428,3.707983815084793,203.27508956234317,1.0255944584649843,0
normal_023,0.054862502469294,0.9997222,0.0005240466,0.1349975349140788,0.024798927613941,153.19819819819818,563.8558558558559,16.999639540333146,193.2561595045024,0.1203039684339882,4.030326963595172,17.911099726291923,206.42532383568636,1.0554196216619292,0
normal_024,0.0706306968351136,0.9999733,0.00048027805,0.1656516355092786,0.0445251480025869,145.7418994413408,641.4245810055866,72.1662526460473,200.88369202052343,0.1244346375873326,3.311291327677898,11.12119385201342,251.76053940590404,1.05874000418679,0
normal_025,0.0695495662092361,0.9994779,0.00050932204,0.1695101178469557,0.045926057274581,167.4189189189189,653.6264478764479,61.13743449721097,99.78747897778304,0.1182997514796388,3.414811727702274,11.769084631844247,140.13782640145163,1.0186974134215077,0
normal_026,0.0645819511249716,0.99958223,0.0005477844,0.1686924503026014,0.0442391832766164,201.44078144078145,675.5873015873016,89.33225272636489,74.5925235947615,0.1073185687282476,3.604986473774253,13.024000518289824,141.37532080868513,1.0254506385270992,0
normal_027,0.0641902323286111,0.96416944,0.0010473632,0.1088317105242124,0.0138888888888888,251.95,524.5,54.96405643691157,69.7771452554488,0.1809650537809256,3.923447651540534,19.6069708864231,94.56881787992212,1.076131319853874,0
normal_028,0.1068115561809709,0.99557835,0.00057037116,0.1891772474788787,0.0642357430570277,231.1771177117712,560.4598459845985,61.84346686508312,92.38206756431155,0.1824792614306775,2.4513991645120017,5.722625434577214,135.69220764974838,1.0295296317843434,0
normal_029,0.0712523749056632,0.98028576,0.00053205836,0.141611460718262,0.0316690903215382,240.6071428571429,510.8163265306122,65.75296804040445,75.41772743192027,0.1578513124379376,3.386553306239208,12.74588813300021,117.63414256926558,1.0872465137337952,0
normal_030,0.0631566935848375,0.9838209,0.0005537054,0.1320608569325461,0.0263695450324976,180.11267605633802,575.5985915492957,80.15443707605692,101.79522802528857,0.14372750030497,3.5104379517908244,13.976441238175902,142.65423900181344,1.0594922823009163,0
normal_031,0.0591486616770142,0.9972982,0.000519269,0.1377283233998789,0.0287843028367809,208.8842443729904,523.403536977492,128.5800991837425,107.6487807060061,0.128018801937983,3.801926103237501,15.909376941341842,209.82521389233105,1.0387825262149657,0
normal_032,0.0300768184876688,0.9984536,0.0004761842,0.0924117867587469,0.0107256301307701,220.8,591.8423076923077,83.72697387249914,43.37832384140656,0.0821567803846982,5.740779156591306,38.8775228964756,114.9036246431223,1.0235850949799918,0
normal_033,0.0310619765887043,0.99999845,0.0004119663,0.0968572387373517,0.0118217848845155,184.08670520231212,522.5520231213873,64.47442919313164,224.8270855387774,0.0838724865098129,6.019442926635779,42.39978939030279,277.1834003132065,1.0084692999950078,0
normal_034,0.0732719555521772,0.9995167,0.000425479,0.1609635735055417,0.0421215317812722,257.7140361094933,436.7804309842749,83.01864064920338,104.7753461647239,0.1357098060420353,3.1847669155179545,10.454025037094254,164.7131272833808,1.0263893264970798,0
normal_035,0.1094533820040292,0.9969313,0.000537869,0.1729639644970532,0.0535763601215133,213.7164948453608,550.2731958762887,43.16662795675833,34.58506028534595,0.2105635046614863,2.375722348753444,5.665471525959133,53.20602995070482,1.1172566592486894,0
normal_036,0.0655192948127455,0.99999285,0.00048082336,0.160553504208544,0.0419583108991616,160.2667277726856,676.4665444546288,47.00000372699391,94.44681687612191,0.114757140506684,3.424890940997003,12.041289104347316,124.72429711993212,1.0025156779297275,0
normal_037,0.0918816821445177,0.9988691,0.0004797653,0.1835093690331934,0.0570053582059932,171.49782419495213,594.7728459530026,46.78327385306864,188.6485575165742,0.1543096030628958,2.75630036605608,7.430246251968132,224.3480723614372,1.007445766502297,0
normal_038,0.2265118784620617,0.99983263,0.0015500593,0.2895670688123679,0.1840813464235624,124.51809523809524,637.5619047619048,40.97444216408073,24.073033246876378,0.2550770151298593,1.385708269424561,0.607122821413109,46.32869895230193,1.0179975566198296,0
normal_039,0.1235494674951462,0.9989969,0.00040200053,0.2172847208312027,0.085124186984139,212.9075067024129,507.57998212689904,43.27832413043053,209.3187161375419,0.1792500505028792,2.237572027103264,4.305738560924954,248.48086355451875,1.0139031922802697,0
normal_040,0.0999420746106773,0.9997682,0.00042443743,0.1984207682914565,0.0673169527102111,226.61885546588408,610.507703595011,75.81272295698784,103.30606738074924,0.1540885866635097,2.629465518700283,6.45666391755316,160.0546868138345,1.021876166721494,0
normal_041,0.0352959273898126,0.9999373,0.00043029306,0.1164955651382886,0.0192963698386029,198.8575197889182,579.9234828496042,52.98295404850576,57.598207540515645,0.0771937042472924,5.2489374642358975,30.37296181338817,94.72394406880328,1.028751149973515,0
normal_042,0.0830684050426846,0.9979553,0.00074441475,0.1839024541231387,0.0504504504504504,244.42857142857144,658.75,11.456216563909033,4.205650960315181,0.1426165396094124,3.263155952906022,10.674690593435296,14.746415431442976,1.052040026578347,0
normal_043,0.0683906414569621,0.99870396,0.00047785588,0.1730374898350473,0.0462184873949579,197.65454545454543,683.7636363636364,19.26251015627665,18.79745015238516,0.11259539269329,3.547432348112229,12.64675846681883,29.685265267222203,1.1344254287788378,0
normal_044,0.0875874721908895,0.9999696,0.0005487308,0.2015925415503662,0.0645533141210374,219.02083333333331,633.0565476190476,110.26400750782872,106.69358280557734,0.1225341109809061,2.9343454816357184,8.042860151039422,181.2632984271043,1.0659625076290995,0
normal_045,0.1292584365134301,0.97369736,0.0011193132,0.1953459316855033,0.072595281306715,240.15,546.66875,53.967953453878536,189.2620115697746,0.2369743646174421,2.3907242827018296,5.322939738909197,225.73540910915384,1.195828524408098,0
normal_046,0.0504472854262321,0.96664363,0.00040151243,0.1288740885090077,0.0245706106870229,261.00485436893206,613.7766990291262,65.37074978835268,57.509801957078814,0.1074969417050446,3.935590376578834,17.02025789853757,98.8908893687998,1.0153645018702857,0
normal_047,0.0429707766211245,0.9969087,0.0003594593,0.1271394985993567,0.0243940907418116,179.41163793103448,727.7349137931035,40.13630808417145,41.92913753144106,0.0883052836109142,4.505994361919583,22.03554705320573,66.212171076368,1.02327650018856,0
normal_048,0.0631058588894296,0.9991054,0.0003560506,0.163696800678354,0.0436396559529198,174.36307053941908,599.9149377593361,34.74535291341868,43.27537780980298,0.103074855354731,3.507343920714652,12.43874165826182,67.9493396867964,1.0036864450248848,0
normal_049,0.0992014567828672,0.99095374,0.0004872903,0.1824583239078034,0.0588495575221238,220.09022556390977,668.2781954887218,73.38555190068867,36.27647664321874,0.1758615122643158,2.6322295264869915,6.725725569426,99.61409618705476,1.0868412567499437,0
normal_050,0.0780074793501886,0.9998615,0.00044051636,0.1633937550460827,0.0427184995365574,204.8149329929802,613.286534779834,58.67765518471003,120.40638576046454,0.1482491740253061,3.14784123508242,10.294165997909303,158.5854632220221,1.017583867787108,0
normal_051,0.0925984163958968,0.9999045,0.0005820304,0.1864095395706189,0.0583996966249526,86.90259740259741,453.0292207792208,83.63722447528268,135.47934065217714,0.1572426435869139,2.835113433373268,7.810631001483906,185.9220668330547,1.0940827158025743,0
normal_052,0.0266552557467792,0.9941831,0.0004037796,0.0974552240325559,0.0140003895007898,239.5208655332303,536.5749613601237,71.77008487109282,141.59964959032231,0.0638529252761222,5.94133611554894,39.36201136414063,188.29649342415945,1.0091896849926218,0
normal_053,0.0912993014796468,0.99996114,0.0003579765,0.1976462290574704,0.0647323682032022,177.76013724267,697.7473487211479,113.82618895955645,89.10852123451166,0.1377899690755495,2.870292328255368,7.748262952278101,178.8593049071803,1.0131388429948776,0
normal_054,0.0251557832468503,0.97467434,0.00048127136,0.0875937383375823,0.0102194672474451,114.32786885245902,598.4918032786885,17.460701835062764,27.405050958895544,0.0711754869665722,6.7107433391075855,52.05986256930112,32.1795048417279,1.0098647941891268,0
normal_055,0.1174032713192814,0.9998876,0.0004045814,0.2206468207850212,0.0858167032261516,222.08665835411472,703.6664588528678,39.61021866889896,67.14260030145411,0.1645139341801791,2.380298572974216,4.8934489365992375,92.5548147467675,1.0196540585490057,0
normal_056,0.019135327099306,0.96902555,0.0004057693,0.0620269949322133,0.004130393340535,257.0769230769231,593.8615384615384,83.3037643793083,79.60496252854841,0.0670773951129847,7.636140239481896,73.63013857475687,139.4544217965133,1.033888045618092,0
normal_057,0.1739975236448108,0.9998018,0.0004751271,0.2413787884433998,0.1233813554571444,229.0018173557474,548.3602907769196,74.53860497358878,41.410332887863206,0.2392459038026426,1.661664361934375,1.8165991295872232,104.26039647381052,1.0092774499546455,0
normal_058,0.0751133718389869,0.9999994,0.0006295537,0.1781951248698225,0.0489001362663032,182.10987261146497,702.671974522293,56.77672241565224,69.40325056576883,0.128657042015175,3.429174460785317,11.752715719689222,112.47225737970834,1.0027576183852247,0
normal_059,0.1380222860703207,0.9997367,0.00097134244,0.2224132386918098,0.0920225624496373,290.12434325744306,503.3152364273205,48.86093371480814,167.48791553994076,0.2094063085566332,2.155674008396117,3.92176248331382,198.456174378762,1.0522436849889465,0
normal_060,0.0185060419985189,0.96727633,0.0004582812,0.0724855661950815,0.0072687624931855,186.175,372.675,30.73344066322546,112.48564075027532,0.0584802374589776,7.879481636834857,72.07145243809455,131.66982238500586,1.0428368179232013,0
normal_061,0.0646783121033836,0.99996614,0.0003913437,0.1498621754171736,0.0337956931565637,208.47467876039303,554.5238095238095,73.27629147080687,214.8572976471355,0.1304875738900627,3.684602721936872,14.649627016511625,271.7636213988053,1.016558981995875,0
normal_062,0.100353166352122,0.99898106,0.00044824657,0.2004016000459937,0.0684108942740724,158.86206896551724,615.9670846394985,45.42929782003653,38.606289967348495,0.1555282628182348,2.6824252453557214,6.752880967101799,71.44959824086024,1.0108056405828707,0
normal_063,0.0665901718188419,0.9925493,0.00048747408,0.1469022293754033,0.0333026322167822,244.58660844250363,549.6419213973799,61.43919962100247,76.7388235148615,0.1354472686355396,3.403430262070621,12.41524256557957,120.03447856408413,1.013173573870646,0
normal_064,0.0343012335341512,0.99303,0.00039463112,0.1023630164496658,0.0153736711061929,227.11311053984576,440.478149100257,94.20293446349092,150.2224833694501,0.0857605571003387,5.090051823363853,29.297225959145702,205.88511500363515,1.0431043796061048,0
normal_065,0.0459007102479883,0.9839113,0.00037255845,0.1207581356290116,0.0216984077427411,183.0047961630696,664.2805755395683,40.46213821926614,61.89311922841045,0.1080099211743092,4.541981207845785,23.103347592473607,90.6892557062716,1.0089267869062866,0
normal_066,0.0587696710314164,0.9996051,0.00041793744,0.1360376537090462,0.0277420047220433,229.1561895551257,525.9879110251451,118.8371009096002,144.94947545309532,0.1270641405671268,3.735845727432413,15.348859764582729,235.202574721585,1.0145259894390664,0
normal_067,0.0676248723426928,0.99996376,0.00038723962,0.1543345739266512,0.0359366278820145,176.7658303464755,601.1660692951016,88.5143145160758,121.35150872360754,0.1333062557377513,3.576174483960393,13.656921460402502,187.54238654961588,1.0634928796087162,0
normal_068,0.0754260876273059,0.9995677,0.0003932971,0.1544583821978432,0.0384028782605295,324.31771894093686,540.9378818737271,62.95895336041352,99.46649545305762,0.1517823629190035,3.188428209065856,10.805274481420849,130.73116245245035,1.0371527316137563,0
normal_069,0.0169230149499356,0.9963959,0.0003219567,0.0618212739896312,0.0043907793633369,268.3583333333333,674.525,111.64801803236614,90.37901328110785,0.0580660565012478,8.292564173514423,85.8334709061344,178.51704686239938,1.014641547923538,0
normal_070,0.0511722151608456,0.9996629,0.0003751953,0.1309296224185865,0.0253990953321001,272.2637698898409,644.4559363525092,76.26528506298898,97.47524346722469,0.1066671306875012,3.922386768602872,16.91966894978262,152.40334665053842,1.0055226309505982,0
normal_071,0.0768276261131104,0.99999595,0.00039664403,0.1767156338647591,0.0484872571911172,196.93545081967213,452.3965163934426,85.68191349763632,28.3749331651509,0.1318322176671789,3.33574425891749,11.269242722831915,108.0099542249896,1.0159331047109657,0
normal_072,0.1048161748582273,0.9999081,0.00041590887,0.1922737308809288,0.0631234413965087,247.84115226337448,530.3909465020577,70.32129873276241,154.32930240426026,0.181129389580215,2.692640989321342,7.059446482821763,194.97654361099487,1.0597165299079985,0
normal_073,0.035281039139937,0.99762636,0.0004258641,0.1062837871541492,0.0158153131207135,250.7109004739337,594.5876777251185,52.12968539315335,177.157012961741,0.0847939638696348,5.0360184731993805,28.82806424695581,215.2884731611736,1.0071139036416898,0
normal_074,0.0409554276010478,0.9996904,0.00034379604,0.1259223693593286,0.0228765623574491,215.19940179461616,698.9561316051844,61.182857839112046,150.44529474085138,0.0842535492135528,4.739150057395035,24.48617327401476,193.08958331221453,1.0055474653541372,0
normal_075,0.139923960223467,0.9999138,0.00036092434,0.2251794461868498,0.0969873525650135,251.8615384615385,670.5065934065934,94.17754968692064,68.93001276529472,0.2038446609405915,2.054631369728749,3.432132180052359,146.3269535235773,1.0206663795642916,0
normal_076,0.0345674776606893,0.997879,0.0003244077,0.1057050306420223,0.0158139932469974,250.5925675675676,580.1094594594595,106.73208223018692,147.72701784849824,0.0831008190507946,5.183600268572777,30.566182518665126,229.37375405458397,1.0057905725964336,0
normal_077,0.0378353485944598,0.9841778,0.00044782955,0.0992271512548574,0.0126400833984884,181.4278350515464,692.2268041237113,67.20853413266393,67.23784604917655,0.1014507927963567,4.951972716946576,29.36982627592369,107.13419906564305,1.034130777519177,0
normal_078,0.0388383927277488,0.9999871,0.00043839525,0.1054168444450694,0.0143931059772643,240.0828025477707,590.3694267515923,31.343273393986536,66.79556095554295,0.1029277166294299,5.378844737857465,34.26788671302843,88.30474949200854,1.0081217631118509,0
normal_079,0.0734046073598023,0.9998995,0.00041356264,0.1621494439311071,0.0411016210563012,262.7014418999152,696.1874469889738,41.43201005001288,102.08898467699396,0.1368874810093185,3.288186490612401,11.264887774715024,123.88342649830436,1.04158952167526,0
normal_080,0.0289134250058565,0.99964714,0.00031752937,0.0866988411437108,0.0101764199655765,255.6490486257928,714.029598308668,113.70240209057488,117.99449574742265,0.0835289505918773,5.900474241988756,41.37505053751329,203.576683585898,1.014621036282921,0
normal_081,0.0547787763188959,0.9974986,0.0003870988,0.1459436792326661,0.0327681935355938,303.1891074130106,617.3706505295007,60.899875189890885,117.82644606695456,0.1045141667405285,3.9765788315943302,16.730724487920888,163.07618061715607,1.032615062586251,0
normal_082,0.046054592937923,1.0,0.00035334457,0.1240949077475504,0.022473331365687,212.34709193245777,579.3395872420263,99.87165110365297,115.64480729149996,0.1007606004214327,4.308747361988406,20.64021970330401,192.36155873998464,1.0279975821202685,0
normal_083,0.0512403624738745,0.9965592,0.0004072275,0.1256443282832866,0.0221734611386996,214.65104166666663,654.1354166666666,34.38928640940757,88.64085069721742,0.1157511548957181,4.093965113195556,18.99879400655942,109.24416968992364,1.0355325179661083,0
normal_084,0.0227642517727806,0.9381748,0.000346313,0.0893991857946619,0.0110849056603773,169.59574468085106,430.51063829787233,32.34564627513399,39.514000933913806,0.0577427786537434,6.604280339061507,48.914452411404056,53.61477344814039,1.0564029747139765,0
normal_085,0.1073221850282208,0.9987884,0.0004118367,0.1955908214768905,0.0669400630914826,220.29123468426013,498.4165881244109,49.98519110086293,89.85336188944748,0.1769113725982155,2.529990450862547,6.084857706799779,126.77693031792424,1.007345039935398,0
normal_087,0.0444370159625168,0.997459,0.00037303238,0.1203890701478837,0.0207648127239703,218.82624113475177,567.5874704491725,109.33629265069794,75.20612358740112,0.0982498069454919,4.32743271395166,21.047857742689075,165.4581972707911,1.0150267586651478,0
normal_088,0.0209485341970074,0.98603684,0.00036069387,0.0730387048977769,0.0065777658045977,250.518771331058,641.8839590443686,94.9954039979984,89.64358807309914,0.0648958531936599,7.039582032359172,59.711829256298905,163.91291119135218,1.0111578048629055,0
normal_089,0.0130189495706785,0.99483997,0.0002519923,0.0534323255057524,0.00339822117805,174.3127572016461,557.3786008230453,84.82934285534851,186.5845627275956,0.0491218751747182,9.625239836114616,112.81260819207448,248.55676463172108,1.0046244514671048,0
normal_090,0.030546256152704,0.9986401,0.00039314624,0.0960374088157157,0.0123615221433622,212.4322033898305,592.4766949152543,87.44065578994466,124.90860848565312,0.078503255915033,5.528989579787786,35.51462919740612,191.42812997426984,1.015089492315017,0
normal_091,0.0442434166484572,1.0,0.0003588577,0.1275175448075183,0.0233325918728122,258.7491219267436,593.1801304565981,98.2328366493011,143.37895768157028,0.0934616106736778,4.578229043753304,23.05382966229136,217.92739263533133,1.0123087873571517,0
normal_092,0.025856450351815,0.99825436,0.0003585747,0.0825024207662405,0.0084953438980558,235.05769230769232,413.49038461538464,78.50867503794098,99.24842521443036,0.0761564584515848,6.38533247360013,49.05995793580316,142.00134532765512,1.0586523481606125,0
normal_093,0.1628135569263599,0.99975735,0.00058502814,0.2365824002419623,0.1139291646092382,247.92119779353823,592.3869188337273,78.57647050939757,100.02364977575196,0.2297110713407161,1.806052925753634,2.379073898321763,157.034069070321,1.019643478736728,0
normal_094,0.0467195642938962,0.99973077,0.00055603904,0.1152206342961295,0.0183711847244322,251.75984251968504,661.7047244094488,47.61775087507176,193.97979493705444,0.1168474652337089,4.594392869395191,24.58259534721279,227.4422525895756,1.0598463562309526,0
normal_095,0.0259337002755355,0.99706084,0.00036714197,0.080828179747131,0.007987732307974,148.81948424068767,762.0773638968482,65.84695347740457,136.59205478467717,0.076232663253741,6.162285043879105,46.03793049146557,178.96949816708303,1.0084862463080482,0
normal_096,0.0437975165703914,0.9972978,0.0004995951,0.1189438633126652,0.0207372152882327,225.34894613583137,581.0281030444964,87.39687140400319,155.49234084892382,0.1010884122619346,4.527475694966928,22.95997639353505,219.79171202528747,1.021370551440882,0
normal_097,0.0321789426438613,0.99999,0.00037360698,0.1018508362073343,0.0139264602745215,232.79856115107916,586.7482014388489,83.42269758734643,116.53029948560172,0.0804243878896805,5.599235777671094,36.08279228375347,177.0710198255531,1.0067117994858776,0
normal_098,0.044118173156714,0.99965084,0.0004353412,0.1272613634814751,0.0242453436095054,242.91059602649003,552.9238410596026,95.51319360499303,87.72366396636284,0.0956303407816875,4.648073100739123,23.479306488649144,155.35368615257505,1.0156661196475485,0
normal_099,0.0888283457501864,0.99960166,0.00033180517,0.1738590934161709,0.0509438063232515,286.75254348539545,508.4099113882508,82.50487234428897,114.22517765908322,0.1608384956346981,2.8397318920322947,8.099118795646204,168.35099546853309,1.002651350722643,0
normal_100,0.0391971884958409,0.97593176,0.00035335874,0.105953478607296,0.0158146201624462,229.9546827794562,692.1812688821752,38.65215237092772,55.82977807984122,0.0984213295571025,4.724504264510592,25.71303105283798,80.10243246054058,1.0247037860014034,0
normal_101,0.2644603025358177,0.99990463,0.00089168857,0.2641240632644505,0.1981223612094511,170.628987425546,235.28510919920583,43.7942591509464,100.38623351925956,0.3276800072924289,1.090635426805944,0.0824824849231284,133.5855582439601,1.0080443022148056,0
normal_102,0.162744156464583,0.9971419,0.0006802946,0.2220911596763845,0.1059042705646317,144.3897158322057,254.37618403247632,70.30769183797503,54.790206606395856,0.2523371516741768,1.7942266745130488,2.432740455924314,91.655790362663,1.0961099097532292,0
normal_103,0.3272088485719596,0.9995838,0.00065844454,0.2858719237164768,0.2782780456631615,277.4436325678497,119.12004175365344,111.57325713579418,40.969304605170464,0.3417175599542454,0.7096176508794163,-0.7616263113086164,139.08174315125282,1.0175802611409948,0
normal_104,0.0908959368329495,0.9999987,0.0004454795,0.1787026753422556,0.0528466175485599,260.1263202365864,199.62061681453315,155.51254264882417,76.7505831419657,0.163644489411088,2.922218790910116,8.631171305490255,208.64337778160484,1.01095477699224,0
normal_105,0.0549442431222311,0.9955627,0.00037816513,0.1370682556631346,0.0291749973692518,244.0910730387737,211.7330928764653,83.20213309687034,49.13062946442142,0.1130080721142599,3.827009474441778,15.808816024455536,118.37848113281792,1.00971248280701,0
normal_106,0.0899927408554336,0.99999654,0.00051262154,0.1757379696892759,0.0499239815073381,289.9801118707272,225.2430080795525,93.54495389247072,68.31833315459555,0.1658554680906973,2.9490675404630977,8.834747382207928,137.56547491223355,1.0275995964653943,0
normal_107,0.0944248034568151,0.9995757,0.0005166723,0.1757706178098548,0.052427998881536,197.85688888888888,250.58133333333333,67.28781272587257,80.45444153473856,0.1784620136997883,2.862879823533976,8.243637490919069,124.3312916782099,1.0205964645272685,0
normal_108,0.0860819361410508,0.9957671,0.0005166198,0.1824693789564989,0.0574170206072046,124.23287671232876,87.4931506849315,20.21048185115914,14.720708819733384,0.1478193330021706,2.998771191791917,8.729781504894737,30.594213600172942,1.0107645392247802,0
normal_109,0.2620340585351438,0.99998975,0.0005306357,0.2900936935713603,0.2176368170909604,228.21016216216216,146.49535135135136,110.03284199888724,71.65101632602449,0.2830932501320993,1.0534031739205822,-0.1778584634135289,161.35989991670772,1.0224927562906367,0
normal_110,0.1988075391880109,0.9998147,0.0005156111,0.2577195995692879,0.1465900034156894,247.98446601941748,176.6252427184466,77.36244636908795,70.96480013324069,0.2582863383400334,1.5259932954311592,1.2661458392293192,129.24295693123784,1.024925017336893,0
normal_111,0.256059898926544,0.99934524,0.0004700858,0.2738043403346967,0.2036982538748283,357.9466650614014,190.7635444257164,175.65918962486865,70.26773435141011,0.3031322552999496,1.093600150583729,-0.0096241698615031,228.72097208924816,1.0443850201409584,0
normal_112,0.1412910581655944,0.99993896,0.0005348769,0.223139501063649,0.0942875038142194,314.7739737693749,190.7112927950945,94.97191497219195,67.64554089576676,0.2142581437223298,2.107384015779132,3.700592367748511,138.5080864026908,1.009995645165069,0
normal_113,0.3378110377802036,0.9976283,0.0009890622,0.277344851877346,0.2844351373794996,414.59494795633407,115.1869763899467,188.31461054893103,35.46587199172231,0.3573458922131333,0.6385688146119964,-0.8115467395500455,222.26154918018275,1.022915871730112,0
normal_114,0.1436430136460458,0.999997,0.00043000764,0.2249506617430743,0.0962354331131518,301.6662946428572,223.7978515625,124.09868792158768,78.3976813477077,0.2131077187220093,2.040378850185917,3.411284935624176,181.87998369689697,1.01459896301962,0
normal_115,0.0745421866751135,0.9864449,0.00043121862,0.1354922309681725,0.0265132566283141,189.56981132075472,163.96226415094338,74.84729002771378,62.34915752382084,0.171149253413301,3.123049219006205,11.179239956968916,116.06772042633546,1.0537412911034183,0
normal_116,0.1570361659946794,0.995659,0.00069938716,0.2208008020974316,0.0986001555382735,270.01915492957744,95.07774647887324,149.97444918297438,27.07586910663052,0.2491151189032157,1.9507124390042212,3.0803833169211923,175.30547960550308,1.0151957585561118,0
